,E,Vx,Vy,Vz,Bx,By,Bz
1992-01-05 02:00:00,10.032546962793244,-459.83955031843954,10.197421823077987,10.29829505387032,0.9991944364346282,-1.0065030269840411,0.44668565262811155
1992-01-05 03:00:00,19.06577142837614,-455.26718135183717,12.398144895048208,12.059252868448313,-1.8844508087693026,-0.8229267940751122,-1.852538758362491
1992-01-05 04:00:00,15.845945013366103,-422.56681741536744,17.176495627651384,9.920496623171756,1.715850188550296,-1.0404772219203284,1.649338714093492
1992-01-05 05:00:00,20.236233157024728,-412.83822746602794,16.39891860074969,9.384026756385294,0.8014786317561688,-2.468457549229896,0.23738537246994823
1992-01-05 06:00:00,15.395386277077401,-429.7056056745851,15.046974603943259,7.321569772854383,-1.1309797508806805,-1.6859470916541022,0.4982411453656615
1992-01-05 07:00:00,31.896470973683826,-445.0306433397775,35.23279599714985,14.271714268021832,0.7006331774619242,-2.712694791329323,2.295388752962167
1992-01-05 08:00:00,19.597971248658403,-419.4098389227075,23.254018968849245,1.3440984514753094,2.8907158926274836,1.6766414430991374,1.432575850424875
1992-01-05 09:00:00,30.288822204117036,-456.93157371245644,13.343628419208372,15.147470271833555,1.0184005498132922,-3.238516811853854,1.5869531742811402
1992-01-05 10:00:00,2.9471662023052603,-455.11255669120015,12.090803791897866,7.5714544700011555,1.0644722044523123,0.2737878814253713,-0.13400937988414952
1992-01-05 11:00:00,17.44231577579567,-442.95494990199455,9.939881542907532,8.382067473926995,-0.8840212587904334,-0.028203124068238217,1.9844851207598968
1992-01-05 12:00:00,12.595398085164012,-494.16671493007675,-1.7820982613570902,0.9669726211834337,-2.1860444130425485,-0.3623193020511351,-1.2628225743735801
1992-01-05 13:00:00,23.42280441988875,-462.8146868484562,-2.869252646058217,6.267790668399719,0.1546954191357185,2.4267535812056265,0.953553965380054
1992-01-05 14:00:00,3.2645434262302646,-484.97179650774535,-13.48072187407935,-3.5104385341716524,-1.3059213822137627,-0.31138336683585055,0.1843375037898828
1992-01-05 15:00:00,7.366932371078233,-481.270896038931,-11.35303167287087,-1.2142624009769882,-2.4336606794138644,-0.7725752363760585,0.2663472740617091
1992-01-05 16:00:00,40.4238429522359,-489.13314933478904,-2.6047551718032045,1.0770131689335622,-2.337850022894329,4.367508355028904,-1.274430332850473
1992-01-05 17:00:00,14.781053706082568,-488.33026386722406,-21.47947582186752,-15.876885089515955,0.6343555921965133,1.5373729122733217,-0.07489862419687299
1992-01-05 18:00:00,18.391493711688717,-482.2905779803605,-6.774045670392995,-7.100192407095056,-1.9724007303916213,1.7230408864260138,0.851836348769643
1992-01-05 19:00:00,12.151972960853001,-503.3998696870733,-9.066053137623886,-6.345230564971841,-1.8107456347905408,0.46819039751848046,1.07528430142546
1992-01-05 20:00:00,15.282786082221614,-468.0917847114718,-13.764648780520732,-1.9205807330646438,-1.0339875805520564,1.5600527705602782,0.36364026317530024
1992-01-05 21:00:00,14.201982372457394,-473.8912338020989,3.4150580021240415,4.7713262209528216,-2.152492659857794,-0.8504995840162799,-1.201175546907203
1992-01-05 22:00:00,4.300976346301404,-466.1752819700913,-0.5820462018089936,10.210097214460038,-0.7306424109636126,0.47124045639096623,0.13567042015037972
1992-01-05 23:00:00,24.764281018974817,-454.3396832564204,-2.41491919865586,3.165165880351601,-0.2335298504246991,1.138580020266051,2.631754185080231
1992-01-06 00:00:00,18.467060540078236,-452.3807413319195,11.728698714731966,19.549400621939007,-2.7043323646455617,0.4083375302749964,2.238323823800453
1992-01-06 01:00:00,23.23820716033404,-443.8418761757022,11.696287978643088,12.589025635594796,-2.531973085302149,-1.9404181103849374,1.749397649951364
1992-01-06 02:00:00,12.64010446129877,-448.25667410277293,6.1199582238898325,8.792924302928352,0.3863757199791207,-1.5177959219292114,-0.5017748755746665
1992-01-06 03:00:00,28.4786770663213,-464.609905513328,-1.3254209125790588,-0.9221537725735454,-0.35946752942513976,-2.714832378995349,2.15191029585505
1992-01-06 04:00:00,26.78226227575754,-440.38971998109446,11.617546226009301,3.523902288624849,0.17152011137724876,-2.1412203087196096,2.1608415968551706
1992-01-06 05:00:00,20.269298512235533,-446.8907587621287,5.825541050439734,21.04139326199553,0.813755437605807,0.24589799884010777,2.3245946313912915
1992-01-06 06:00:00,12.727750525577404,-455.68354197329796,18.816517034693902,12.864101021673669,-0.030874444972828097,-0.012983387029635973,1.3961489731340913
1992-01-06 07:00:00,7.185448859273184,-431.368077172764,24.23028568482733,10.845700074545135,-1.0972736536703362,0.19730628336876854,0.8482218709762606
1992-01-06 08:00:00,24.116182289875873,-446.7440398675355,26.69052637739859,10.084720517961413,4.345515706698041,-2.8358166035759007,1.1696572559370584
1992-01-06 09:00:00,13.796813388322496,-458.3498811059132,8.736435388503267,7.4508602587818675,0.981376528595653,-1.0534537441495604,-1.1088682578045324
1992-01-06 10:00:00,13.537438585203601,-464.59392057839693,16.626833914189323,7.829903476730662,0.06009955619072338,-1.1793311208759363,1.1231001621325585
1992-01-06 11:00:00,32.46316651884879,-451.97084903128916,2.6517740146645323,4.252596057648437,-0.7185169143860732,-0.045797376028865355,3.7233256806326134
1992-01-06 12:00:00,8.98180323267861,-458.2861399852679,4.102577622310142,15.242049391939686,-1.6312855421021333,0.9924820460743891,0.10900489084252513
1992-01-06 13:00:00,12.498677108682797,-451.25509314191515,9.66678783256815,-4.378405081585472,-3.68633507450891,-0.9711407985262102,0.8670487146408772
1992-01-06 14:00:00,7.901665037980024,-478.2561714412592,-1.2232612498359208,-3.0149422260017262,-1.8724315100595517,-0.7169624561536581,0.40677128931936535
1992-01-06 15:00:00,32.90959172727134,-468.2842589213439,-0.09426734281020366,-2.086035875863523,-0.001168162737469003,2.624338803572368,2.357080916339167
1992-01-06 16:00:00,25.716645331065163,-467.3492236565789,2.630573789120003,-4.856494168814585,0.26671104646208077,1.5340604754536842,2.2855420257896295
1992-01-06 17:00:00,21.319368069725392,-473.7166254725579,-9.786244248840568,4.179856827154212,-0.5335960058618789,-1.2756534008920406,1.8681128862557967
1992-01-06 18:00:00,23.176070531845134,-527.158422949533,-2.0764308692732296,-13.346450022673224,-1.297367158546378,1.441793182114468,1.8491250447840735
1992-01-06 19:00:00,24.525782268029037,-471.85744931061004,12.918935044263984,0.9242158326053076,0.2471044335685797,0.7645182370750448,-2.820820507295897
1992-01-06 20:00:00,39.124559011062054,-481.8017575511958,-4.79493863901379,1.249207851358574,-1.3947018473668908,4.275673506603476,-0.39005979763540266
1992-01-06 21:00:00,18.920848872683045,-475.3054491352865,-4.477713313355654,7.413667565444038,-1.440529908238457,2.0278921475377287,-0.3955612916926432
1992-01-06 22:00:00,5.109245465450261,-469.5179958420999,5.160131626995925,-5.121054773187061,-0.41552017962056875,0.3025678642354573,-0.4597587579491046
1992-01-06 23:00:00,15.0961649851742,-461.58963201158093,-0.12078938266533434,-4.956130936979746,-1.4341330445757987,-1.3324995586236292,0.9328799357496691
1992-01-07 00:00:00,39.16090000731406,-454.3060370960878,11.03304438533306,6.396744105927725,0.10414875420744252,-1.6209507501990046,4.617164039608002
1992-01-07 01:00:00,22.29997973737414,-456.23930806703333,12.988740754951131,12.261394795022548,1.9643675505644054,-1.761167191626709,1.9535406835987246
1992-01-07 02:00:00,19.821608116162082,-471.5944245873594,8.077608816183877,7.493406505300532,-0.17598493280634364,-1.6458766934223066,-1.6396218767642572
1992-01-07 03:00:00,17.235618906190965,-438.0547435315385,13.222522629297105,7.460327165507168,1.0442627906526787,-1.5654843527111644,1.2123319746930579
1992-01-07 04:00:00,28.40991571876915,-443.10055018150695,23.37219395645659,16.983299163979986,0.5049842741361973,-3.18906433118866,-0.8030426018129186
1992-01-07 05:00:00,22.25692242341879,-411.3035053865593,13.064581129300652,10.821941123577338,0.5896070456125878,-2.6486733451364275,0.697727209396635
1992-01-07 06:00:00,33.83247306263115,-430.1804456537775,4.349054940458755,9.689390370198165,1.3811819427596066,-0.9652090439592649,3.9686701020017576
1992-01-07 07:00:00,19.101140036056368,-424.96055173845014,2.3497542185840263,5.710758737760022,-0.7295321282027507,-2.165182480089666,0.5965445708743528
1992-01-07 08:00:00,29.908733723494894,-441.1216101607456,18.792392773360014,7.513893950283785,1.4962378088692603,-1.4838752624181115,3.0488875375735875
1992-01-07 09:00:00,33.085526431188676,-440.30493055599817,8.310015765188403,14.212590133931474,-0.6554568727652319,-3.571945325606324,1.8387640990168728
1992-01-07 10:00:00,23.961432538766854,-438.41195569439617,2.2614808664665373,2.033752605778688,0.4696442864182486,2.7704806068912196,1.4110170967786209
1992-01-07 11:00:00,23.742025593827446,-466.94971111170764,-2.242306041598614,5.410716938192673,1.411558633655142,-1.7049664285777348,2.0812022564297585
1992-01-07 12:00:00,14.393801128752273,-447.281021687404,5.658553576288277,-1.0566169337049924,2.039242579397168,-1.1309266558389872,1.1742323014382627
1992-01-07 13:00:00,3.27851132565554,-460.4456585389573,3.671283834081559,-8.754908327088955,-1.267669486333656,0.2984066601952896,0.18465295875042298
1992-01-07 14:00:00,21.298179050279057,-483.1673695787819,5.9427214827275465,-2.707787866845336,-0.6414353304619914,-0.6158535212051509,2.110199950957544
1992-01-07 15:00:00,33.5388225997873,-506.87189729341384,1.3960671557545272,-11.128647552406301,-0.8830442948504913,2.4918876263170104,2.569775296939884
1992-01-07 16:00:00,18.99712647540853,-467.10902700251273,12.192197489974456,3.158350251205241,-1.254494522076078,1.3635089341862203,1.5457304995844496
1992-01-07 17:00:00,8.409914584744673,-481.51415657049733,4.7806671831535965,-8.92845859422886,-0.8272269464303668,0.6390896926032528,-0.6191406364190881
1992-01-07 18:00:00,19.677532457561192,-485.29045441127704,-3.541221130041942,-9.66110830190677,0.07563783543402264,1.3621989476193006,-1.4810051600590501
1992-01-07 19:00:00,9.08872629757591,-479.01320466405343,5.846839307713752,-2.3474644445349355,-2.8296801812122667,0.8523951167266164,-0.49462270727690105
1992-01-07 20:00:00,9.72407442012317,-444.48590317994945,1.488884601767161,-8.567865611677128,-1.5152418942121417,0.7590236566601295,0.763123449383601
1992-01-07 21:00:00,23.60598399390449,-466.9459709958079,-9.766343690671908,-4.980535964938103,-1.663408151871708,2.489489162898351,-0.14580585788506217
1992-01-07 22:00:00,17.464911721222784,-457.92130516057114,8.39659276553695,5.7515188761541625,-0.05442286951903304,1.9078162924588253,-0.004632680961021096
1992-01-07 23:00:00,17.969903688649346,-473.4024600404975,16.16655636973413,11.703698283197573,-0.3418931876506821,1.859796406626277,0.4393956680376853
1992-01-08 00:00:00,5.785678956570711,-417.86875485290517,6.548980678944698,-9.727862451984167,-0.9145377160699848,-0.6689631125432969,0.08212688745333141
1992-01-08 01:00:00,24.828297721796233,-420.3521825590853,16.120684957301403,7.312170664294444,1.0321623921267509,3.305904193357404,0.622039718982186
1992-01-08 02:00:00,14.940976647357274,-410.05729500849634,15.45517945202908,-0.36730420821869275,-0.6776781566945275,1.2588774787715702,-1.3405531818700522
1992-01-08 03:00:00,10.966941210120435,-418.417525032874,25.451194504323848,4.774455936666787,2.1367753174796627,0.5640174170516815,1.0857085120782588
1992-01-08 04:00:00,35.735956282978634,-399.8837195160029,24.28202766696588,5.543733142978925,0.35773253540315775,1.8676274942726099,4.440460682535949
1992-01-08 05:00:00,6.38204328307259,-404.28588315224107,35.025672383599755,15.602004585795857,0.7565850562756111,0.4891321613040399,0.5316794825561917
1992-01-08 06:00:00,19.734940531300428,-398.8873796796608,12.44273993406551,0.6294236885088109,2.0275512591740137,-1.9469085617424435,1.6053684275799642
1992-01-08 07:00:00,18.201320929111596,-410.7085086013747,38.24422181229603,8.778802779386503,0.7496796199700715,0.41647384494531037,2.337968692289671
1992-01-08 08:00:00,8.267996061579707,-432.78280036329147,22.418845881206426,-1.07430032610306,-0.02618181117741697,0.29979768495737436,0.9060759333568038
1992-01-08 09:00:00,25.55425019411765,-399.3361785584061,18.61865292718111,13.35768653255367,2.297976304868468,0.12255841778194299,3.151862855615397
1992-01-08 10:00:00,18.349270029542605,-449.2667798816381,12.472954409924174,7.216621575228919,2.5797042620197415,0.15385309267958588,1.9777557820333826
1992-01-08 11:00:00,16.652225250460752,-430.42572478487017,18.216996139142083,-4.151358690995619,-1.2745566294995605,-0.6639461765576549,1.7826258038990472
1992-01-08 12:00:00,25.744189460434644,-436.97088149927237,18.766200730154736,-3.178104122918312,1.3834073225536971,2.903148721095399,-1.5515082433706997
1992-01-08 13:00:00,21.395387113912967,-456.5051661236954,14.29213084004942,-8.035295560094964,-2.8565527336263967,-0.8860161212987917,2.079865692464616
1992-01-08 14:00:00,2.579399856005911,-438.26785662354956,5.710713489011555,-3.383842035169343,0.6185687958516862,-0.23540470643399408,-0.18202053455861988
1992-01-08 15:00:00,25.798951360615316,-456.0109735703899,-9.816309918959744,-13.005650016831513,-0.5617183587842405,3.097977773018351,0.14786944378128047
1992-01-08 16:00:00,8.810280851497826,-463.6075222151777,1.9148464941645784,-2.0664120704445343,1.662514333634328,0.8437642450024598,0.4307923798507731
1992-01-08 17:00:00,10.965347395586319,-451.54785671149375,-2.3465358096821225,-14.830259564215279,-3.8172416268368656,1.0690050129260829,0.5931833543108213
