x,y,z,T,label
0.5978560332062036,0.9966202625368176,0.3521204739255337,298.0350736145545,4
0.37365772887371,0.7370663375450852,0.8131593458201128,299.1177634445803,0
0.7429063098580823,0.5485621101512008,0.7766484358887159,303.9344646821686,2
0.0514191545569293,0.468088465820098,0.5312927548186049,307.7475699543704,1
0.4004512452452783,0.0516417395535248,0.8478368672236546,314.0487431665045,1
0.5237529487176372,0.5958015048313499,0.1628715005545549,302.17512359428576,0
0.2188566087946322,0.2674490764879352,0.1885302338741602,317.11051093391245,1
0.1118448023806771,0.2414691947358919,0.2201578911522996,317.65900164561737,1
0.156291321960975,0.9723431368377288,0.5736406687957091,298.05133374546915,4
0.6227087449882082,0.2309089557248741,0.1951855298186556,317.8098371110332,1
0.3874783790301744,0.9730135314086652,0.0045001249396591,298.0508046738425,0
0.7787509039657946,0.9985173289187864,0.2832469332501141,298.03402815624287,0
0.8165687634239104,0.6460296651572641,0.7334949045628298,300.7354819923427,0
0.2796363291025302,0.0488263533207572,0.3145815690358425,313.91397348882015,3
0.9873126199571438,0.0073371616603826,0.3415382622016228,311.7982611525164,3
0.7847634492521874,0.5818756521291479,0.9834170759929376,302.6526741329768,0
0.2119546110805426,0.160357773347038,0.4028796085076296,317.6881555185909,1
0.0178367839769877,0.5829534339382668,0.4192723879008051,302.614478903382,0
0.2578084097023544,0.0299121686586495,0.736523217701888,312.9757701218823,1
0.4589157755383399,0.881961695003294,0.8533446711440594,298.191094872239,0
0.236744871104396,0.5524898579480353,0.9353813695664948,303.773285181195,0
0.0248594913862563,0.9792145904504862,0.5957137746857274,298.0461424694826,0
0.087649919316101,0.6476795126720449,0.5907447941637661,300.6954436565028,0
0.0696406365913946,0.397894282583485,0.7701931135378551,311.5191987223707,1
0.2532554744001973,0.4451319809118094,0.1751805678560036,308.9663927643537,1
0.8103025552734664,0.0177608917060599,0.0943415026396554,312.3481547865747,3
0.7447621559078171,0.8674465811551454,0.9247016672198888,298.2324414035635,0
0.4955065566286184,0.3007792262280078,0.736573093115733,316.06845769299866,1
0.2865937649138133,0.0224126177276871,0.7566494274166153,312.59033743552726,3
0.002308772586742,0.0830313162069865,0.1754622465790878,315.4426009372494,1
0.5548524693914834,0.789008607903771,0.9188231935306828,298.62276930339846,0
0.9275625510065076,0.5073414217800354,0.6217920298607565,305.7767987215839,0
0.6273088407024432,0.9553191135654426,0.955349428187811,298.0665809113011,0
0.6594226346919018,0.7292803212292449,0.9303846175891504,299.2145282006392,0
0.0492541199275939,0.5887532912184837,0.3941069825931186,302.4124983980975,0
0.96977157883101,0.9537172648326818,0.7294950878609792,298.0682099466462,4
0.4496326884226805,0.4260726685345908,0.0386443098268846,309.99684572482295,1
0.0859823501109451,0.296478315574808,0.2607037813359446,316.2224002415292,1
0.4734894010569538,0.6353793756589001,0.5081673558128751,301.0047076219415,0
0.6722644312234448,0.4885963649571787,0.7792699435748007,306.6959174324817,1
0.2504330867318882,0.5099426808579935,0.7341463457609181,305.65292264043694,2
0.8140203846660347,0.8901507469546961,0.0176687809999122,298.17078526673754,0
0.2935937577666836,0.968063731687872,0.9152987602855548,298.05483170544665,0
0.4228003325467935,0.4879487701839481,0.3827831627802557,306.72844585961127,1
0.0951990869608639,0.0175879910922098,0.7497057510446368,312.3391113554335,1
0.5592071607454135,0.8871607080709216,0.8074316059762817,298.1779654028467,0
0.2191892164786323,0.2431403063352909,0.3460638229047347,317.6312250475613,1
0.181498409596524,0.7657055205022889,0.6017747558677085,298.8150587473397,0
0.9223576385460032,0.9869053786277002,0.4283926458414656,298.04090641118296,4
0.962199988534702,0.5259341100022388,0.0120518630159252,304.91298711391283,2
0.953205524905189,0.0851705968292594,0.0811540004238993,315.52931031842513,1
0.1438975025512507,0.7518164625915496,0.5938305480284476,298.9519128330391,0
0.1402490889986107,0.8547891425503104,0.2424828530283327,298.27478784865946,0
0.0227120731338604,0.6881797367404131,0.6345402649517972,299.84510782941965,0
0.9330232216002112,0.5053638224878381,0.7257696347154339,305.8716022611911,0
0.5318860913460681,0.43307230316551,0.9948242136208678,309.6174152686332,1
0.3204911616780161,0.2308635985922547,0.9173955892661422,317.81039215596337,1
0.2893201361023345,0.0587521911263007,0.2467250534794712,314.38264984332415,1
0.8497301914012271,0.465003957824821,0.174807386233005,307.9091769946428,2
0.4247769248154559,0.2578778381440256,0.215924790431266,317.34112836809624,1
0.5007661490802783,0.0448766176255976,0.3482758834614562,313.7226073618622,1
0.6825881222168831,0.5359970543701607,0.04596324934014,304.46751573558697,2
0.9994219092241878,0.4653422442723102,0.9451482876707726,307.89141498404376,1
0.8606304013961301,0.2088096463270228,0.9076048913904824,317.9844840480523,1
0.7860643052769538,0.819781635618555,0.1141040711836371,298.4293166652367,0
0.2169161228057883,0.4816361457336715,0.9059022188177784,307.0479941088762,2
0.1145300735359734,0.7997967207613061,0.3969400677478341,298.54780889269966,0
0.4258820863735099,0.7168895136612965,0.9615496295410324,299.38262598717193,0
0.587634974653043,0.912656379212396,0.9860297430766236,298.12454865019754,4
0.8595611334188981,0.0142403794324944,0.747110872687411,312.16346706078065,3
0.7783834970737619,0.9242802443868124,0.9779169790738402,298.10539011313625,0
0.5687411959528937,0.8996223582560333,0.2989436511189055,298.14972093242653,0
0.1186773670788449,0.9698318407868588,0.0325924432470144,298.0533608281555,4
0.9410762847646972,0.4655397119257276,0.1535797790861145,307.8810510478005,2
0.5993827915208435,0.715709097589945,0.0190341478174865,299.39958188743486,0
0.9026531439276172,0.639011053300407,0.88103605191787,300.91079204439825,0
0.529745666182498,0.4983386057595767,0.867172276606706,306.2126285502632,1
0.8725317491484982,0.9754570295439632,0.8267623598949471,298.0489182973703,4
0.8239123610507965,0.932016096889287,0.0431752250568845,298.09416154692343,4
0.7416146327315153,0.2157595018436773,0.4016616340093764,317.95038925292585,1
0.5960425532343728,0.8204443172930798,0.6776207635997941,298.4258026789138,0
0.3985066234742124,0.4906935506265008,0.3302012955977313,306.5909117377191,1
0.3704597060348689,0.930359534162947,0.3727023413067342,298.09647048060765,0
0.2370620769846632,0.5485046696720871,0.8105197156597975,303.93684130868127,2
0.761139701990353,0.6925447480501767,0.8668014382619265,299.7677878898887,0
0.5996953567159904,0.4619502002727149,0.7757910864370905,308.06992440070906,1
0.4482160875711661,0.9355164886993872,0.4202224790324381,298.0894466627807,4
0.6935404695867196,0.5026773231362308,0.3596662936666109,306.00124099596457,2
0.0963909621534993,0.5532097659356914,0.4383862585841929,303.74402903188417,0
0.4090351320457297,0.5028541728942453,0.0184378028751938,305.99267720534084,2
0.9360435700489632,0.5670473049363827,0.849435333089779,303.19914938783,0
0.6619165147268951,0.7189520185993766,0.4969165961303494,299.35340047728243,0
0.7773587133276922,0.3771357574689462,0.9300033473547172,312.613730146856,1
0.3810212260964825,0.8430481825527244,0.325342730516677,298.3200182104057,0
0.5365680135770893,0.0220875514720806,0.9988296373336586,312.57348643431664,1
0.6519310255799742,0.7346634670952006,0.1784417618218309,299.1469222417068,0
0.2306791253278578,0.4511016667384228,0.3122142729220782,308.6462934973948,2
0.4122585964640751,0.5302752250212216,0.4724686775644882,304.7188367100452,2
0.8231246099500947,0.217379873404523,0.9898230692048736,317.9396791485345,1
0.2339394858653407,0.6572199901021314,0.7008810101206585,300.4725032032478,0
0.0222688206296,0.0247300111987226,0.2759238420408132,312.71013311428493,3
0.1058974037507533,0.6554807549603832,0.2536645065618285,300.51206491984965,0
0.9238744994985064,0.2673003756446376,0.749352861699006,317.11434055890953,1
0.4410774296172842,0.042773768170894,0.928526175057329,313.6196758788449,3
0.6684029617904717,0.9656181178450508,0.274825050755067,298.0569273861673,0
0.2960328629100257,0.1075891373143592,0.3083332039528442,316.3629417451993,1
0.6013727628113479,0.0061969027220438,0.4141775215926705,311.73758996277184,3
0.4503859378955671,0.5698842054769784,0.4400886995273686,303.0915841953239,0
0.1794920723460874,0.1803793432591268,0.3608105614175153,317.92315397784887,1
0.2813838920219965,0.5738916862710959,0.392369092921794,302.94206046752464,0
0.6081292119145916,0.1605428132059274,0.2251776661055454,317.69103739509416,1
0.270340970527639,0.9253307600705644,0.0935829453383727,298.1037973496834,4
0.0740705527387063,0.5432933458453506,0.3522124935651242,304.1547802759653,2
0.563862403471314,0.9771860540843926,0.0787432898829171,298.0476225279674,4
0.4191143193163038,0.8527031827420064,0.5535408400896115,298.2823854848158,0
0.6266392176974815,0.4944688028010746,0.0750173073515423,306.40320781192696,2
0.8391738662343244,0.1553270925405414,0.6382235529263369,317.60482259909594,1
0.7389840039155418,0.586497222595797,0.8973021997540936,302.49035266319584,0
0.9026023965438416,0.9995523652371192,0.4762573085867256,298.033469939411,0
0.1377935359278052,0.2820475685236114,0.9560466595226292,316.69795647631406,1
0.517661521287729,0.409904429119012,0.4979318527888876,310.87301911949214,1
0.2947739495745427,0.2093280436574008,0.7452038427810108,317.9826050892672,1
0.5200719122614881,0.0025860745833195,0.2402489482796417,311.54489460043555,3
0.4251026319923064,0.9190045215959596,0.7037776945402245,298.1137283297263,4
0.3222156738229382,0.0403676400013695,0.9385114589610658,313.5010438987936,1
0.975622351636756,0.7313996827967579,0.7820051707381772,299.18753062348145,0
0.8047643574968019,0.897557419491543,0.8581253046248232,298.15410343266706,0
0.1946387078519675,0.826293670280051,0.4115760021940599,298.3958557741438,0
0.3448312593988378,0.0285975312820601,0.7701869494441829,312.90868919951623,3
0.0197664453426916,0.4910721481589222,0.1853752728024856,306.5720106430375,1
0.5811166092209024,0.9209966055197316,0.0165798018975569,298.110512263956,0
0.1808844303220903,0.4521156011423293,0.9702015725698434,308.5921113327344,2
0.1403395970639126,0.8438325245830463,0.6107701332354183,298.3168043387597,0
0.7180623366342505,0.9751519560279394,0.208959607484614,298.0491502534477,4
0.6560738790950633,0.3155327214359437,0.2898341138494915,315.5009326943639,1
0.893743128716272,0.9705272409477652,0.888028758227551,298.052792295532,4
0.1518017330788312,0.9949851379915864,0.3076284854241303,298.0359983770776,4
0.6616612631677611,0.7092000220784302,0.3615360786391993,299.4961357968188,0
0.8020258802735936,0.8168848865346314,0.2020881016454779,298.4449749196264,0
0.192300679035133,0.3189683721233224,0.2950192087123954,315.36050047283925,1
0.8907924908785249,0.7043915547143486,0.2542634837541573,299.5708609877464,0
0.2482942478852927,0.0090660729382926,0.8063987287958786,311.8900760028944,3
0.5002096493133521,0.540390418879548,0.7331244745595453,304.2781534517917,2
0.3397359477490304,0.0226253965762192,0.1779124882961444,312.60136144693047,3
0.1002873984952502,0.0450045639071841,0.6024102530914477,313.7288471022715,3
0.1859744198757091,0.909278545412674,0.0802773204040371,298.13067678739924,4
0.6186606119363176,0.0490502405676886,0.6065321004079447,313.9247415929985,3
0.2868924135634548,0.5224816822246874,0.942568400314338,305.0694870189932,2
0.122757932411486,0.8262165282605158,0.3176356343635617,298.39623843944736,0
0.2023633647952303,0.8250625077793985,0.6745974769790241,298.4020016391995,0
0.6525192007526632,0.0247295685730078,0.5057623147427412,312.7101102903243,1
0.579219568941896,0.9485166994483126,0.902553969219232,298.07375251224704,0
0.4461562755740307,0.7941289999846104,0.2350971168806594,298.5861612171375,0
0.6103353887901798,0.5082444741539378,0.494063603661777,305.7336869487454,2
0.327807720693986,0.903875133152843,0.1997949306581325,298.14104592151057,4
0.3940719741684673,0.0131737714094658,0.92924224400615,312.10729270308536,3
0.5304411796030789,0.0358375875081804,0.7700907181588694,313.27533287253164,3
0.5164594026356409,0.3061105042969762,0.0508807345450146,315.8702600668807,1
0.1523121027131684,0.8185369419956038,0.2845408751118252,298.43598509910635,0
0.1528771221263359,0.4633846957444966,0.6062993981927156,307.9943236220306,1
0.9296321877242244,0.9216269309797552,0.3695716063567577,298.1095119063772,4
0.2847200823379355,0.8814515095197646,0.8655725393210282,298.1924287497933,0
0.1091439967657349,0.9181521452751188,0.5145830518855309,298.11513006795184,0
0.7646672285619996,0.3528985018147441,0.5028749369803532,313.830726314303,1
0.2442050007658882,0.2155381788189691,0.7447709278167541,317.95177124377443,1
0.9475355996659924,0.1865302937790265,0.3715432084063615,317.96374630089343,1
0.1439086960785582,0.400291810336925,0.6404392121036413,311.3907501418064,1
0.9761283906917078,0.261125446991186,0.8509971200521644,317.26652378261105,1
0.1106920740296161,0.2430960378111377,0.459709464453592,317.63197449481413,1
0.4610994301549076,0.4727599455109532,0.4325155932423661,307.50437667172486,1
0.6513349987400464,0.0195918854955026,0.8955045771968844,312.4437442329405,3
0.587644572177712,0.9004819268208382,0.5160878012571124,298.1479298617751,0
0.0588485373324317,0.958751949255584,0.1807061957668094,298.0632087251342,4
0.0675273144180533,0.9909797576517544,0.1745371316267883,298.03835932994764,4
0.465014131989273,0.0966041612225652,0.7930049789596304,315.97218488936005,1
0.9474930450447848,0.9860345890781784,0.5677455990937528,298.0414705609272,4
0.5570321523412783,0.691659911388705,0.1343669133130615,299.7832500832965,0
0.0712444773665911,0.0421327310859098,0.6131094189941395,313.5881580652038,3
0.3298612123327853,0.6192764103136943,0.2460666115049384,301.44803737065115,0
0.1189103480339605,0.0334128773507314,0.7965717298026914,313.15331892967373,1
0.5188583603864491,0.7941531242045041,0.4544574302986578,298.5859932100218,0
0.2706321522708604,0.4494607881602568,0.658480768393292,308.7340982326933,1
0.6747503563802233,0.5139027210264674,0.2244158926746863,305.4661770238211,2
0.893031019536303,0.1009336258047705,0.4495322411235208,316.1304130754591,1
