x,y,z,u,v,w,fx,fy,fz,E,mu,point_type
0.10789142699330445,0.03142918568673425,0.6364104112637804,0.00010789142699330446,1.5714592843367126e-05,0.00012728208225275608,0.011375768348027738,0.023167268419506087,0.007234521731918179,1.0,0.25,interior
0.3143559810763267,0.5085706911647028,0.907566473926093,0.00031435598107632667,0.0002542853455823514,0.00018151329478521862,-0.12732127739133978,-0.13177997521089738,-0.22142681858845514,1.0,0.25,interior
0.24929222914887494,0.41038292303562973,0.7555511385430487,0.000249292229148875,0.00020519146151781487,0.00015111022770860973,0.08175345098452977,0.08276575097351987,0.08435502912221204,1.0,0.25,interior
0.22879816549162246,0.07697990982879299,0.289751452913768,0.00022879816549162247,3.8489954914396495e-05,5.7950290582753605e-05,0.03067899624614518,-0.2133119217718111,-0.10267104917852661,1.0,0.25,interior
0.16122128725400442,0.9296976523425731,0.808120379564417,0.00016122128725400443,0.00046484882617128657,0.0001616240759128834,0.017041541759311194,0.013551800279179543,-0.02227482131520212,1.0,0.25,interior
0.6334037565104235,0.8714605901877177,0.8036720768991145,0.0006334037565104235,0.00043573029509385886,0.0001607344153798229,0.03689172029082467,0.0011651707685245566,0.012077046555136169,1.0,0.25,interior
0.18657005888603584,0.8925589984899778,0.5393422419156507,0.00018657005888603586,0.0004462794992449889,0.00010786844838313015,-0.06390653328320162,0.09820109861215903,-0.04307716086803841,1.0,0.25,interior
0.8074401551640625,0.8960912999234932,0.3180034749718639,0.0008074401551640626,0.00044804564996174664,6.360069499437278e-05,-0.13306490830206263,-0.07709990128187287,-0.034846619136198034,1.0,0.25,interior
0.11005192452767676,0.22793516254194168,0.4271077886262563,0.00011005192452767677,0.00011396758127097084,8.542155772525127e-05,0.09940027883688468,-0.004226799843479304,-0.018614821896564902,1.0,0.25,interior
0.8180147659224931,0.8607305832563434,0.006952130531190703,0.0008180147659224931,0.00043036529162817174,1.3904261062381407e-06,-0.12486634247626274,0.07854825898295764,-0.06519521540233857,1.0,0.25,interior
0.5107473025775657,0.417411003148779,0.22210781047073025,0.0005107473025775657,0.0002087055015743895,4.442156209414605e-05,-0.010002785894133594,0.14801830768818647,0.05087633310493045,1.0,0.25,interior
0.1198653673336828,0.33761517140362796,0.9429097039125192,0.0001198653673336828,0.000168807585701814,0.00018858194078250385,-0.16282540477151744,-0.17695102363524723,-0.006431045011924605,1.0,0.25,interior
0.32320293202075523,0.5187906217433661,0.7030189588951778,0.00032320293202075525,0.00025939531087168304,0.0001406037917790356,-0.1212740614874805,0.06485467476329979,0.004226306496497919,1.0,0.25,interior
0.363629602379294,0.9717820827209607,0.9624472949421112,0.000363629602379294,0.0004858910413604803,0.00019248945898842225,0.016538476902386298,-0.0706743181642353,0.17413836552867057,1.0,0.25,interior
0.25178229582536416,0.49724850589238545,0.30087830981676966,0.0002517822958253642,0.0002486242529461927,6.0175661963353936e-05,0.28425937280104596,-0.027858472375671475,0.0353039248415001,1.0,0.25,interior
0.2848404943774676,0.036886947354532795,0.6095643339798968,0.00028484049437746764,1.84434736772664e-05,0.00012191286679597937,0.009741734306431259,-0.02596868634410687,-0.08320704677327967,1.0,0.25,interior
0.5026790232288615,0.05147875124998935,0.27864646423661144,0.0005026790232288615,2.5739375624994676e-05,5.572929284732229e-05,-0.10849679874804773,-0.11355972655255242,0.04052400255491455,1.0,0.25,interior
0.9082658859666537,0.23956189066697242,0.1448948720912231,0.0009082658859666537,0.00011978094533348621,2.897897441824462e-05,-0.051967447820363534,-0.25782928501405306,0.04448582205983224,1.0,0.25,interior
0.489452760277563,0.9856504541106007,0.2420552715115004,0.000489452760277563,0.0004928252270553004,4.8411054302300084e-05,-0.003826128246415587,0.1346673001401146,0.037312239709100935,1.0,0.25,interior
0.6721355474058786,0.7616196153287176,0.23763754399239967,0.0006721355474058786,0.0003808098076643588,4.752750879847994e-05,-0.14786735963102973,-0.22296766407299812,-0.07194723843379373,1.0,0.25,interior
0.7282163486118596,0.3677831327192532,0.6323058305935795,0.0007282163486118596,0.00018389156635962661,0.0001264611661187159,-0.06251074206936527,0.09431592010001667,-0.0008870932289573393,1.0,0.25,interior
0.6335297107608947,0.5357746840747585,0.0902897700544083,0.0006335297107608947,0.00026788734203737923,1.8057954010881663e-05,0.1133688498098509,-0.13248330557026347,0.09652643843804481,1.0,0.25,interior
0.835302495589238,0.32078006497173583,0.18651851039985423,0.000835302495589238,0.00016039003248586792,3.7303702079970846e-05,0.07209891534309196,-0.20182341114311964,0.13226178412607723,1.0,0.25,interior
0.040775141554763916,0.5908929431882418,0.6775643618422824,4.077514155476392e-05,0.0002954464715941209,0.00013551287236845648,0.009345849176635274,0.039204450386850574,-0.08648961124284227,1.0,0.25,interior
0.016587828927856152,0.512093058299281,0.22649577519793795,1.658782892785615e-05,0.0002560465291496405,4.5299155039587594e-05,0.12752470129219726,-0.118585232923887,0.08320920183739461,1.0,0.25,interior
0.6451727904094499,0.17436642900499144,0.690937738102466,0.0006451727904094499,8.718321450249572e-05,0.0001381875476204932,0.08206074759086712,-0.09741674281722222,0.19833735994225743,1.0,0.25,interior
0.3867353463005374,0.9367299887367345,0.13752094414599325,0.00038673534630053743,0.00046836499436836725,2.7504188829198652e-05,0.023152848021751923,0.06538926102710242,-0.15271207953357557,1.0,0.25,interior
0.3410663510502585,0.11347352124058907,0.9246936182785628,0.00034106635105025853,5.673676062029454e-05,0.00018493872365571255,0.2117730003008565,-0.12245569402250898,0.10248864327659304,1.0,0.25,interior
0.877339353380981,0.2579416277151556,0.659984046034179,0.000877339353380981,0.0001289708138575778,0.00013199680920683582,-0.09947717179316955,-0.06189888028476827,0.07887540438854472,1.0,0.25,interior
0.8172222002012158,0.5552008115994623,0.5296505783560065,0.0008172222002012159,0.0002776004057997312,0.0001059301156712013,0.10275527136751572,-0.12712842491141021,0.10904721690569939,1.0,0.25,interior
0.24185229090045168,0.09310276780589921,0.8972157579533268,0.00024185229090045168,4.655138390294961e-05,0.00017944315159066536,0.10449804951331941,-0.09379534088448925,0.15986475935911104,1.0,0.25,interior
0.9004180571633305,0.6331014572732679,0.3390297910487007,0.0009004180571633304,0.00031655072863663396,6.780595820974014e-05,-0.1456857628248038,-0.062477258277761544,0.047900262409198875,1.0,0.25,interior
0.3492095746126609,0.7259556788702394,0.8971102599525771,0.0003492095746126609,0.00036297783943511967,0.00017942205199051543,-0.08535662847026065,0.026381908567934098,0.02410760788032952,1.0,0.25,interior
0.8870864242651173,0.7798755458576239,0.6420316461542878,0.0008870864242651173,0.0003899377729288119,0.00012840632923085755,-0.01870742699227206,0.08324005385905597,-0.02283607926576392,1.0,0.25,interior
0.08413996499504883,0.16162871409461377,0.8985541885270792,8.413996499504884e-05,8.081435704730688e-05,0.00017971083770541586,0.023154106881380566,0.11464718774879026,0.07906862100258405,1.0,0.25,interior
0.6064290596595899,0.009197051616629648,0.1014715428660321,0.0006064290596595899,4.598525808314824e-06,2.029430857320642e-05,0.07860172908142087,-0.11491796022167802,0.05247925755013218,1.0,0.25,interior
0.6635017691080558,0.005061583846218687,0.16080805141749865,0.0006635017691080558,2.5307919231093435e-06,3.216161028349973e-05,-0.08784987909695048,-0.12814149797780264,-0.0071706346284968366,1.0,0.25,interior
0.5487337893665861,0.6918951976926933,0.6519612595026005,0.0005487337893665861,0.00034594759884634663,0.00013039225190052012,-0.09042951866515898,0.07906177188399773,0.08145354596953241,1.0,0.25,interior
0.22426930946055978,0.7121792213475359,0.23724908749680007,0.0002242693094605598,0.0003560896106737679,4.7449817499360015e-05,-0.1902626236431442,-0.082830253957689,-0.1459786671917999,1.0,0.25,interior
0.3253996981592677,0.7464914051180241,0.6496328990472147,0.00032539969815926774,0.0003732457025590121,0.00012992657980944293,-0.04626292765928907,0.04551756698688244,-0.024228809817838832,1.0,0.25,interior
0.8492234104941779,0.6576128923003434,0.5683086033354716,0.0008492234104941779,0.00032880644615017167,0.00011366172066709433,-0.058975924066713536,0.13001765268131393,-0.23048571725962885,1.0,0.25,interior
0.09367476782809248,0.3677158030594335,0.26520236768172545,9.367476782809247e-05,0.00018385790152971676,5.304047353634509e-05,0.12368718935182249,-0.05442882931554857,-0.007810901011278954,1.0,0.25,interior
0.24398964337908358,0.9730105547524456,0.3930977246667604,0.00024398964337908358,0.0004865052773762228,7.861954493335209e-05,-0.05273633377201086,0.15428881055391186,-0.12309784968052595,1.0,0.25,interior
0.8920465551771133,0.6311386259972629,0.7948113035416484,0.0008920465551771133,0.00031556931299863144,0.0001589622607083297,0.0011736369721935848,0.052743865185999675,-0.16110027678851677,1.0,0.25,interior
0.5026370931051921,0.5769038846263591,0.4925176938188639,0.0005026370931051921,0.0002884519423131796,9.850353876377279e-05,-0.09198981704461537,-0.014817853349822913,-0.08866650346843748,1.0,0.25,interior
0.1952429877980445,0.7224521152615053,0.2807723624408558,0.0001952429877980445,0.0003612260576307527,5.615447248817116e-05,-0.081559177121915,-0.034986266307643746,0.06495813316461732,1.0,0.25,interior
0.02431596643145384,0.6454722959071678,0.17711067940704894,2.431596643145384e-05,0.0003227361479535839,3.542213588140979e-05,-0.03427177768781444,0.10784261944729466,-0.09977577826593548,1.0,0.25,interior
0.9404585843529143,0.9539285770025874,0.9148643902204485,0.0009404585843529143,0.0004769642885012937,0.00018297287804408972,-0.12519222604734526,0.1926345405721134,-0.06579581276655114,1.0,0.25,interior
0.3701587002554444,0.015456616528867428,0.9283185625877254,0.0003701587002554444,7.728308264433714e-06,0.00018566371251754507,-0.131091200707216,-0.17420539417718306,0.1075103453808939,1.0,0.25,interior
0.42818414831731433,0.9666548190436696,0.9636199770892528,0.00042818414831731434,0.00048332740952183477,0.00019272399541785058,-0.03413045146600593,-0.02537097350663985,-0.01592017115866396,1.0,0.25,interior
0.8530094554673601,0.2944488920695857,0.38509772860192526,0.0008530094554673601,0.00014722444603479284,7.701954572038506e-05,0.10129428846697813,-0.01795298339759204,0.23440537788326263,1.0,0.25,interior
0.8511366715168569,0.31692200515627766,0.1694927466860925,0.0008511366715168569,0.00015846100257813883,3.38985493372185e-05,0.013376057405422923,0.10617847669583212,0.08052398579044068,1.0,0.25,interior
0.5568012624583502,0.936154774160781,0.696029796674973,0.0005568012624583502,0.0004680773870803905,0.0001392059593349946,-0.003644732025803771,-0.05869709860204633,0.03319639285665537,1.0,0.25,interior
0.570061170089365,0.09717649377076854,0.6150072266991697,0.000570061170089365,4.858824688538427e-05,0.00012300144533983396,0.0510098731207273,-0.05725860481265273,0.016633886595065584,1.0,0.25,interior
0.9900538501042633,0.14008401523652403,0.5183296523637367,0.0009900538501042633,7.004200761826201e-05,0.00010366593047274736,0.12362049782595962,0.20699477390696788,0.08543693203494214,1.0,0.25,interior
0.8773730719279554,0.7407686177542044,0.697015740995268,0.0008773730719279554,0.00037038430887710225,0.0001394031481990536,0.18627596863802823,-0.06293742112064558,0.07018822520592939,1.0,0.25,interior
0.7024840839871093,0.35949115121975517,0.29359184426449336,0.0007024840839871093,0.0001797455756098776,5.871836885289867e-05,0.13385195085812723,-0.0896333332971996,-0.04855901120450093,1.0,0.25,interior
0.8093611554785136,0.8101133946791808,0.8670723185801037,0.0008093611554785136,0.00040505669733959036,0.00017341446371602076,0.17379047618352503,-0.097509885578694,-0.13411300326557107,1.0,0.25,interior
0.9132405525564713,0.5113423988609378,0.5015162946871996,0.0009132405525564713,0.0002556711994304689,0.00010030325893743992,0.15279815736395114,0.11967632249804386,0.043212024398376944,1.0,0.25,interior
0.7982951789667752,0.6499639307777652,0.7019668772577033,0.0007982951789667752,0.00032498196538888256,0.00014039337545154068,-0.00457107546458275,-0.0438524505604982,0.028194887380905115,1.0,0.25,interior
0.795792669436101,0.8900053418175663,0.3379951568515358,0.0007957926694361011,0.0004450026709087832,6.759903137030716e-05,0.157980695740155,0.0238566126142076,0.2166959267246966,1.0,0.25,interior
0.375582952639944,0.093981939840869,0.578280140996174,0.00037558295263994404,4.69909699204345e-05,0.0001156560281992348,-0.08979419856402304,-0.001968075432826937,-0.037305866766391554,1.0,0.25,interior
0.035942273796742086,0.46559801813246016,0.5426446347075766,3.594227379674209e-05,0.00023279900906623009,0.00010852892694151533,-0.10851415431623329,-0.015308373300965544,0.041732930166043965,1.0,0.25,interior
0.2865412521282844,0.5908332605690108,0.03050024993904943,0.0002865412521282844,0.00029541663028450537,6.100049987809886e-06,0.052423017995203006,0.21704521789445563,0.04644674697235598,1.0,0.25,interior
0.03734818874921442,0.8226005606596583,0.3601906414112629,3.734818874921442e-05,0.00041130028032982914,7.203812828225258e-05,0.11501368036796161,0.006609424629897592,0.16780556004525954,1.0,0.25,interior
0.12706051265188478,0.5222432600548044,0.7699935530986108,0.00012706051265188478,0.00026112163002740217,0.00015399871061972216,0.23984492855880696,0.053108513097594984,-0.09926590154515813,1.0,0.25,interior
0.21582102749684318,0.6228904758190003,0.085347464993768,0.00021582102749684317,0.00031144523790950014,1.70694929987536e-05,-0.05488050227771684,0.028193430320516213,0.04564980352506459,1.0,0.25,interior
0.0516817211686077,0.531354631568148,0.5406351216101065,5.1681721168607696e-05,0.000265677315784074,0.0001081270243220213,0.0698425134384372,0.0460197681230041,0.000698491625593869,1.0,0.25,interior
0.6374299014982066,0.7260913337226615,0.9758520794625346,0.0006374299014982066,0.0003630456668613308,0.00019517041589250692,-0.06361984412021286,0.04011382612642295,0.18549873574806566,1.0,0.25,interior
0.5163003483011953,0.32295647294124596,0.7951861947687037,0.0005163003483011953,0.00016147823647062298,0.00015903723895374075,0.10199286054277548,0.053470394963619806,0.10295669238227512,1.0,0.25,interior
0.2708322512620742,0.4389714207056361,0.07845638134226596,0.00027083225126207423,0.00021948571035281805,1.5691276268453192e-05,-0.03710640289008525,-0.05082651460833204,-0.0747785104365982,1.0,0.25,interior
0.02535074341545751,0.9626484146779251,0.8359801205122058,2.5350743415457513e-05,0.00048132420733896256,0.00016719602410244117,-0.012528662276943792,-0.04220058967090802,0.12082747406521394,1.0,0.25,interior
0.695974206093698,0.4089529444142699,0.17329432007084578,0.000695974206093698,0.00020447647220713495,3.4658864014169156e-05,-0.04753234176821889,-0.08027217162249164,0.19425771788306317,1.0,0.25,interior
0.15643704267108605,0.25024289816459533,0.5492266647061205,0.00015643704267108606,0.00012512144908229767,0.0001098453329412241,-0.04513752310813436,0.015352845725035098,0.045132282474341166,1.0,0.25,interior
0.7145959227000623,0.6601973767177313,0.27993389694594284,0.0007145959227000623,0.00033009868835886565,5.598677938918857e-05,-0.11366931189208151,0.12354837695030692,0.06371190404112276,1.0,0.25,interior
0.9548652806631941,0.7378969166957685,0.5543540525114007,0.0009548652806631941,0.00036894845834788424,0.00011087081050228015,0.15583840118807818,-0.06792219372181003,0.009912579247616002,1.0,0.25,interior
0.6117207462343522,0.4196000624277899,0.24773098950115746,0.0006117207462343523,0.00020980003121389497,4.95461979002315e-05,0.003935575499419535,0.026388849435002183,-0.1454614748577161,1.0,0.25,interior
0.3559726786512616,0.7578461104643691,0.014393488629755868,0.00035597267865126157,0.0003789230552321846,2.8786977259511737e-06,0.01108363786922224,-0.1426463911423745,0.03583340711969214,1.0,0.25,interior
0.11607264050691624,0.04600264202175275,0.040728802318970136,0.00011607264050691623,2.3001321010876374e-05,8.145760463794028e-06,-0.212864912451852,-0.18515868342905867,0.08185487164399985,1.0,0.25,interior
0.8554605840110072,0.7036578593800237,0.4741738290873252,0.0008554605840110073,0.00035182892969001187,9.483476581746505e-05,-0.054683845519478275,-0.09878580736322409,0.1270845621075548,1.0,0.25,interior
0.09783416065100148,0.49161587511683236,0.4734717707805657,9.783416065100148e-05,0.00024580793755841617,9.469435415611314e-05,0.032762621732841495,0.08720901955337838,-0.016624207232083046,1.0,0.25,interior
0.17320186991001518,0.43385164923797304,0.39850473439737344,0.0001732018699100152,0.0002169258246189865,7.970094687947469e-05,0.2679628693900003,-0.06045138605597951,0.17444955493598882,1.0,0.25,interior
0.6158500980522165,0.6350936508676438,0.04530400977204452,0.0006158500980522164,0.0003175468254338219,9.060801954408904e-06,-0.006136604009991287,-0.1654510394912746,0.048284874574810864,1.0,0.25,interior
0.3746126146264712,0.6258599157142364,0.5031362585800877,0.0003746126146264712,0.0003129299578571182,0.00010062725171601755,0.03147625614551637,-0.10513218142392299,-0.09222192771347149,1.0,0.25,interior
0.8564898411883223,0.658693631618945,0.1629344270814297,0.0008564898411883223,0.0003293468158094725,3.258688541628594e-05,-0.0024697643084992233,0.03497478152479815,-0.2470663282879401,1.0,0.25,interior
0.07056874740042984,0.6424192782063156,0.026511310541621813,7.056874740042984e-05,0.0003212096391031578,5.302262108324363e-06,0.1053121452523803,-0.049449797381497754,-0.13317474843981764,1.0,0.25,interior
0.5857755812734633,0.9402302414249576,0.575474177875879,0.0005857755812734634,0.0004701151207124788,0.0001150948355751758,0.09410665514519308,-0.0023617979418456324,0.12161657767822542,1.0,0.25,interior
0.3881699262065219,0.6432882184423532,0.45825289049151663,0.0003881699262065219,0.0003216441092211766,9.165057809830334e-05,0.043795226297975554,-0.00015145029480460545,-0.015272994498015613,1.0,0.25,interior
0.5456167893159349,0.9414648087765252,0.38610263780077425,0.000545616789315935,0.0004707324043882626,7.722052756015486e-05,0.048271276055613786,-0.041353125880933025,-0.08525725887464995,1.0,0.25,interior
0.9611905638239142,0.9053506419560637,0.19579113478929644,0.0009611905638239142,0.0004526753209780319,3.915822695785929e-05,0.060990912265464395,-0.014448784144442943,0.0033567648069006088,1.0,0.25,interior
0.06936130087516545,0.10077800137742665,0.018221825651549728,6.936130087516546e-05,5.038900068871333e-05,3.6443651303099456e-06,0.10893798361546077,-0.011387660773574096,0.0015033925541790552,1.0,0.25,interior
0.0944429607559284,0.6830067734163568,0.07118864846022899,9.44429607559284e-05,0.00034150338670817845,1.4237729692045798e-05,-0.0599649511450932,0.04307399339818508,0.0349827912680088,1.0,0.25,interior
0.3189756302937613,0.8448753109694546,0.023271935735825866,0.0003189756302937613,0.00042243765548472727,4.654387147165173e-06,0.0900775131790558,-0.05791288370068762,-0.04578169695901857,1.0,0.25,interior
0.8144684825889358,0.28185477477339993,0.11816482762165625,0.0008144684825889358,0.00014092738738669998,2.3632965524331253e-05,0.07921373991454694,0.02522130033628634,-0.09062181261926947,1.0,0.25,interior
0.6967371653641506,0.628942846779884,0.877472013527053,0.0006967371653641507,0.000314471423389942,0.0001754944027054106,0.13065540677345008,-0.1698450568400251,0.07842847532637519,1.0,0.25,interior
0.7350710438038858,0.8034809303848486,0.2820345725713065,0.0007350710438038858,0.0004017404651924243,5.64069145142613e-05,-0.12652120359981966,0.1885788516485527,-0.15445997269056233,1.0,0.25,interior
0.17743954377972282,0.7506147516408583,0.806834739267264,0.00017743954377972282,0.00037530737582042916,0.00016136694785345282,0.11522506518727485,-0.008163436001124397,-0.0366602569838744,1.0,0.25,interior
0.9905051420006733,0.4126176769114265,0.37201808579278317,0.0009905051420006734,0.00020630883845571324,7.440361715855664e-05,0.01853966564677613,0.0631900339157813,-0.09044005023308696,1.0,0.25,interior
0.7764129607419968,0.34080354025301784,0.9307573256035647,0.0007764129607419969,0.00017040177012650893,0.00018615146512071295,-0.08157877251685723,0.06496048651128859,-0.17073429536496,1.0,0.25,interior
0.8584127518430118,0.42899402737501835,0.7508710677914974,0.0008584127518430118,0.00021449701368750918,0.00015017421355829948,-0.058422909319208544,0.3040686954159441,-0.0968012964589281,1.0,0.25,interior
0.7545428740846823,0.10312386883593261,0.9025529066795667,0.0007545428740846823,5.1561934417966305e-05,0.00018051058133591335,0.11478027917597527,-0.05859507687138121,0.05090451447971439,1.0,0.25,interior
0.5052523724478571,0.8264574661077416,0.32004960103061175,0.0005052523724478571,0.00041322873305387083,6.400992020612235e-05,0.06543556905962175,0.11289567351829476,-0.02002538268127757,1.0,0.25,interior
0.8955232284962005,0.3892016787341631,0.01083765148029836,0.0008955232284962005,0.00019460083936708155,2.167530296059672e-06,0.1988884638754853,-0.05893365645851804,0.023422041359956,1.0,0.25,interior
0.9053819764192637,0.09128667678613356,0.31931363759041487,0.0009053819764192637,4.564333839306678e-05,6.386272751808297e-05,0.024527693221760752,-0.11219681199494154,-0.028587225497912063,1.0,0.25,interior
0.9500619670508049,0.9506071469375561,0.5734378881232861,0.000950061967050805,0.00047530357346877805,0.00011468757762465723,0.016151349923840732,-0.04321210431294198,0.2440923965456535,1.0,0.25,interior
0.6318372121697993,0.44844552197831977,0.29321077169806453,0.0006318372121697993,0.0002242227609891599,5.864215433961291e-05,-0.08386236735995307,0.11794244681404278,0.08564598131487866,1.0,0.25,interior
0.32866454536991596,0.6725184560770384,0.75237452943768,0.00032866454536991594,0.0003362592280385192,0.00015047490588753601,-0.0013862134504271355,-0.0865209053852247,-0.07682553203917701,1.0,0.25,interior
0.7915790437258485,0.7896181427945539,0.09120610304869037,0.0007915790437258485,0.00039480907139727696,1.8241220609738075e-05,-0.05179672992165098,-0.1785741281946263,-0.10034654257992906,1.0,0.25,interior
0.49442030470258147,0.057558760016644284,0.5495288823237355,0.0004944203047025815,2.8779380008322142e-05,0.00010990577646474711,-0.14824765153636427,0.13458750031777167,0.061846239238821855,1.0,0.25,interior
0.441530501373377,0.8877041827582998,0.3509150125520787,0.00044153050137337704,0.0004438520913791499,7.018300251041575e-05,0.07859740988654605,0.05888319515419477,0.01669676233341632,1.0,0.25,interior
